+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
|  81800 | Blight, Hammer of the Scourge                   |      38693 |        0 |         0 |          0 |         -1 |         0 |          0 |       24404 |          0 |           0 |          -1 |          0 |           0 |       90 |       95 |     512 |    8192 |
|  81801 | Gold Plated Koshigatana                         |       5364 |        0 |         0 |          0 |         -1 |         0 |          0 |       24424 |          0 |           0 |          -1 |          0 |           0 |       90 |       95 |   15769 |   24576 |
|  81802 | Hierophant`s Crook                              |       5346 |        0 |         0 |          0 |         -1 |         0 |          0 |       24352 |          0 |           0 |          -1 |          0 |           0 |       90 |       95 |      32 |    8192 |
|  85199 | Warped Baton                                    |      23756 |        0 |         0 |          0 |         -1 |         0 |          0 |       24464 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  85200 | Mace of Regression                              |      23896 |        0 |         0 |          0 |         -1 |         0 |          0 |       33415 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  85202 | Ethermasher Maul                                |      24339 |        0 |         0 |          0 |         -1 |         0 |          0 |       24352 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  85204 | Ethercharged Quarterstaff                       |      23739 |        0 |         0 |          0 |         -1 |         0 |          0 |       24352 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  86160 | The Heart of Narikor                            |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       39612 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  86161 | Left Eye of Gyrup                               |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       39614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  86171 | The Heart of Narikor                            |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       39612 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  86172 | Left Eye of Gyrup                               |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       39614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  87144 | Katargo, Star of Abrogation                     |      38849 |        0 |         0 |          0 |         -1 |         0 |          0 |       33418 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  87145 | Tarachi, Spellblade of Pandemonium              |      23819 |        0 |         0 |          0 |         -1 |         0 |          0 |       24467 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  87148 | Olethros, Runestaff of Calamity                 |      33235 |        0 |         0 |          0 |         -1 |         0 |          0 |       33333 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  87995 | Lifeborn Wand of Light                          |      38848 |        0 |         0 |          0 |         -1 |         0 |          0 |       33417 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  87996 | Battlecharged Blade                             |      23818 |        0 |         0 |          0 |         -1 |         0 |          0 |       24466 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  90491 | Hammer of Reverence                             |      40060 |        0 |         0 |          0 |         -1 |         0 |          0 |       24443 |          0 |           0 |          -1 |          0 |           0 |       88 |        0 |       2 |    8192 |
|  90492 | Hammer of Reverence II                          |      40061 |        0 |         0 |          0 |         -1 |         0 |          0 |       33362 |          0 |           0 |          -1 |          0 |           0 |       88 |        0 |       2 |    8192 |
|  90493 | Hammer of Reverence III                         |      40062 |        0 |         0 |          0 |         -1 |         0 |          0 |       33364 |          0 |           0 |          -1 |          0 |           0 |       88 |        0 |       2 |    8192 |
|  90865 | Heroic Golem Heart                              |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21553 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   65535 |    8192 |
|  90866 | Heroic Gem of the Leviathan                     |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21618 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   65535 |    8192 |
|  93855 | Heroic Darkdreamer's Rod                        |      23793 |        0 |         0 |          0 |         -1 |         0 |          0 |       24461 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15360 |    8192 |
|  93856 | Heroic Scarlet Rod                              |      23791 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     546 |    8192 |
|  93898 | Castus                                          |      24338 |        0 |         0 |          0 |         -1 |         0 |          0 |       33416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  93899 | Peremo                                          |      23818 |        0 |         0 |          0 |         -1 |         0 |          0 |       24466 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  93902 | Bruma                                           |      33239 |        0 |         0 |          0 |         -1 |         0 |          0 |       33337 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94405 | Deadstone Chunk                                 |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24428 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94406 | Bladesinger's Heart                             |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24441 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94407 | Sigil of the Dark Soul                          |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94408 | Cadaverous Hunk of Infected Flesh               |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24532 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  94426 | Royal Bixie Scepter                             |      24337 |        0 |         0 |          0 |         -1 |         0 |          0 |       33416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94427 | Ethereal Scepter                                |      38847 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94428 | Emerald-Encrusted Club                          |      23817 |        0 |         0 |          0 |         -1 |         0 |          0 |       24465 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94433 | Guardsman's Battle Club                         |      38847 |        0 |         0 |          0 |         -1 |         0 |          0 |       33326 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94434 | Plundered Sceptre of the Court                  |      33248 |        0 |         0 |          0 |         -1 |         0 |          0 |       33346 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94801 | Mace of Dire Straits                            |      24338 |        0 |         0 |          0 |         -1 |         0 |          0 |       33416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94802 | Holy Rod of the Xulous                          |      38848 |        0 |         0 |          0 |         -1 |         0 |          0 |       38614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94803 | Royal Scepter of Thex                           |      23818 |        0 |         0 |          0 |         -1 |         0 |          0 |       24466 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94808 | Soulsavior's Blued Steelforce Crusher           |      38848 |        0 |         0 |          0 |         -1 |         0 |          0 |       33327 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  94809 | Wand of Wanton Disease                          |      33249 |        0 |         0 |          0 |         -1 |         0 |          0 |       33347 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  94937 | Fine Silk Sash                                  |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24417 |          0 |           0 |       38875 |          0 |           0 |      100 |        0 |   15360 | 1048576 |
|  98605 | Token of Rot                                    |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24429 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98606 | Charred Heart                                   |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       38614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98607 | Exotic Gem                                      |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24403 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98608 | Elegant Gem                                     |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24548 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15906 |   24576 |
|  98626 | Scepter of the Fire Priest                      |      24565 |        0 |         0 |          0 |         -1 |         0 |          0 |       33416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98627 | Flame Keeper's Enforcer                         |      38848 |        0 |         0 |          0 |         -1 |         0 |          0 |       24403 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98628 | Ritual Blade of Heretics                        |      23818 |        0 |         0 |          0 |         -1 |         0 |          0 |       24465 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  98633 | Sledge of Sagacity                              |      38848 |        0 |         0 |          0 |         -1 |         0 |          0 |       33337 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  98634 | Firemage's Staff                                |      33234 |        0 |         0 |          0 |         -1 |         0 |          0 |       33332 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  98856 | Oathbound Hammer                                |      39660 |        0 |         0 |          0 |         -1 |         0 |          0 |       24349 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   32255 |   24576 |
|  98857 | Sword of the Sanative                           |      39661 |        0 |         0 |          0 |         -1 |         0 |          0 |       38612 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     413 |   24576 |
|  99001 | Heartflame, Guide of the Sol`Dal                |      24566 |        0 |         0 |          0 |         -1 |         0 |          0 |       33417 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99002 | Royal Adjudicator's Order Keeper                |      38849 |        0 |         0 |          0 |         -1 |         0 |          0 |       24404 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99003 | Brilliant Sorcerer's Anelace                    |      23819 |        0 |         0 |          0 |         -1 |         0 |          0 |       24466 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  99008 | Decorative Ecclesiastical Skullcrusher          |      38849 |        0 |         0 |          0 |         -1 |         0 |          0 |       33338 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
|  99009 | Staff of the First Light                        |      33235 |        0 |         0 |          0 |         -1 |         0 |          0 |       33333 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   15360 |    8192 |
|  99137 | Gilded Hammer of Ro's Light                     |      39663 |        0 |         0 |          0 |         -1 |         0 |          0 |       24365 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   65151 |    8192 |
| 102695 | Shield of the Dark Waters                       |      23899 |        0 |         0 |          0 |         -1 |         0 |          0 |       33358 |          0 |           0 |          -1 |          0 |           0 |      101 |      105 |   16861 |   16384 |
| 109243 | Thornscrape Barb                                |      23730 |        0 |         0 |          0 |         -1 |         0 |          0 |       24358 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15360 |    8192 |
| 109274 | Greken Goldstone                                |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21552 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109275 | Perfect Chillsphere                             |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21557 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109276 | Mithril Guardian Shard                          |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21562 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 109315 | Distinguished Sunstrike Mace                    |       8413 |        0 |         0 |          0 |         -1 |         0 |          0 |       21601 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109316 | Brilliant Sunstrike Mace                        |       8414 |        0 |         0 |          0 |         -1 |         0 |          0 |       21602 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109318 | Renowned Sunstrike Mace                         |       8414 |        0 |         0 |          0 |         -1 |         0 |          0 |       21602 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109319 | Immortal Sunstrike Mace                         |       8414 |        0 |         0 |          0 |         -1 |         0 |          0 |       21603 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       2 |    8192 |
| 109325 | Chilly Sword of Glacial Power                   |      23929 |        0 |         0 |          0 |         -1 |         0 |          0 |       21606 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109326 | Frigid Sword of Glacial Power                   |      23929 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109327 | Freezing Sword of Glacial Power                 |      23929 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109328 | Frozen Sword of Glacial Power                   |      23930 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109329 | Arctic Sword of Glacial Power                   |      23930 |        0 |         0 |          0 |         -1 |         0 |          0 |       21608 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |       8 |   24576 |
| 109330 | Malicious Sword of Screaming Souls              |      23850 |        0 |         0 |          0 |         -1 |         0 |          0 |       21602 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109331 | Loathsome Sword of Screaming Souls              |      23851 |        0 |         0 |          0 |         -1 |         0 |          0 |       21603 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109332 | Corrupt Sword of Screaming Souls                |      23851 |        0 |         0 |          0 |         -1 |         0 |          0 |       21603 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109333 | Wicked Sword of Screaming Souls                 |      23851 |        0 |         0 |          0 |         -1 |         0 |          0 |       21603 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109334 | Vile Sword of Screaming Souls                   |      23852 |        0 |         0 |          0 |         -1 |         0 |          0 |       21604 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |      16 |    8192 |
| 109355 | Fate-Touched Spear of the Mystic                |      23772 |        0 |         0 |          0 |         -1 |         0 |          0 |       21616 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109356 | Fate-Touched Spear of the Luminary              |      23772 |        0 |         0 |          0 |         -1 |         0 |          0 |       21616 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109357 | Fate-Touched Spear of the Oracle                |      23772 |        0 |         0 |          0 |         -1 |         0 |          0 |       21616 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109358 | Fate-Touched Spear of the Prophet               |      23773 |        0 |         0 |          0 |         -1 |         0 |          0 |       21616 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109359 | Fate-Touched Spear of the Spiritwalker          |      23773 |        0 |         0 |          0 |         -1 |         0 |          0 |       21617 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     512 |    8192 |
| 109360 | Heretic's Blade of Aphotic Rites                |      23853 |        0 |         0 |          0 |         -1 |         0 |          0 |       21571 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109361 | Defiler's Blade of Aphotic Rites                |      23853 |        0 |         0 |          0 |         -1 |         0 |          0 |       21572 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109362 | Warlock's Blade of Aphotic Rites                |      23853 |        0 |         0 |          0 |         -1 |         0 |          0 |       21572 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109363 | Wraith's Blade of Aphotic Rites                 |      23854 |        0 |         0 |          0 |         -1 |         0 |          0 |       21572 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109364 | Deathspeaker's Blade of Aphotic Rites           |      23854 |        0 |         0 |          0 |         -1 |         0 |          0 |       21573 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109365 | Incandescent Scepter of the Student Arcanist    |      23733 |        0 |         0 |          0 |         -1 |         0 |          0 |       21556 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109366 | Incandescent Scepter of the Apprentice Arcanist |      23733 |        0 |         0 |          0 |         -1 |         0 |          0 |       21557 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109367 | Incandescent Scepter of the Adept Arcanist      |      23733 |        0 |         0 |          0 |         -1 |         0 |          0 |       21557 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109368 | Incandescent Scepter of the Master Arcanist     |      23734 |        0 |         0 |          0 |         -1 |         0 |          0 |       21557 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109369 | Incandescent Scepter of the Eternal Arcanist    |      23734 |        0 |         0 |          0 |         -1 |         0 |          0 |       21558 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109370 | Faded Orb of the Magus                          |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       13397 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109371 | Glowing Orb of the Magus                        |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       13397 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109372 | Splendid Orb of the Magus                       |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       13397 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109373 | Brilliant Orb of the Magus                      |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       13397 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109374 | Radiant Orb of the Arch Magus                   |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       13397 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109375 | Illusionist's Staff of Second Sight             |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       21616 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109376 | Beguiler's Staff of Second Sight                |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       21617 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109377 | Phantasmist's Staff of Second Sight             |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       21617 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109378 | Visionary's Staff of Second Sight               |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       21617 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109379 | Enigma's Staff of Second Sight                  |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       21618 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109380 | Subhuman Ripslice Claws                         |      23748 |        0 |         0 |          0 |         -1 |         0 |          0 |       21606 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109381 | Animalic Ripslice Claws                         |      23749 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109382 | Brutal Ripslice Claws                           |      23749 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109383 | Carnal Ripslice Claws                           |      23749 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109384 | Bestial Ripslice Claws                          |      23750 |        0 |         0 |          0 |         -1 |         0 |          0 |       21608 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109743 | Snapjaw Fang                                    |      23754 |        0 |         0 |          0 |         -1 |         0 |          0 |       24371 |          0 |           0 |          -1 |          0 |           0 |       83 |       85 |   15360 |    8192 |
| 109749 | Hive Nurse's Corrector                          |      23755 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       83 |       85 |     546 |    8192 |
| 109774 | Red Gold Sphere                                 |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21552 |          0 |           0 |          -1 |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 109775 | Thrumming Essence                               |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21607 |          0 |           0 |          -1 |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 109776 | Sessiloid Pneumostellate                        |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21567 |          0 |           0 |          -1 |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 110243 | Mad Mephit's Blade                              |      23713 |        0 |         0 |          0 |         -1 |         0 |          0 |       24345 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 110249 | Backdigging Martel                              |      23773 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 110274 | Transcendent Fungus                             |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21618 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110275 | Centurian Bloodmage Gem                         |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21608 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110276 | Shard of Power                                  |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21603 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110294 | High Priest War Staff                           |      23716 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |       2 |    8192 |
| 110295 | Deathspike Spear                                |      23776 |        0 |         0 |          0 |         -1 |         0 |          0 |       21608 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     512 |    8192 |
| 110743 | Silencer                                        |      23793 |        0 |         0 |          0 |         -1 |         0 |          0 |       24397 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 110749 | Unholy Deepwater Maul                           |      23793 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 110774 | Living Golem Heart                              |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21553 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110775 | Mana-Etched Gear                                |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21573 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110776 | Darkened Gem of the Leviathan                   |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       21618 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15906 |   24576 |
| 110791 | Martel of the Clumsy                            |      23794 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 111218 | Scepter of the War Priest                       |      23734 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 111224 | Gleaming Cliknar Pincer                         |      23734 |        0 |         0 |          0 |         -1 |         0 |          0 |       24359 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 111518 | Martel of Unwavering Resolve                    |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       20599 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 111524 | Kris of Failed Creation                         |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       24346 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 111818 | Darkheart the Unstable                          |      23794 |        0 |         0 |          0 |         -1 |         0 |          0 |       20599 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 111824 | Creation's Destruction                          |      23794 |        0 |         0 |          0 |         -1 |         0 |          0 |       24398 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 111869 | Holy Heart of the Underfoot Mace                |      23734 |        0 |         0 |          0 |         -1 |         0 |          0 |       20599 |          0 |           0 |          -1 |          0 |           0 |       85 |        0 |     546 |    8192 |
| 117106 | Dreadstone Templar's Scepter                    |       8414 |        0 |         0 |          0 |         -1 |         0 |          0 |       33416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       2 |    8192 |
| 117107 | Dreadstone Crusader's Hammer                    |      23916 |        0 |         0 |          0 |         -1 |         0 |          0 |       38612 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       4 |    8192 |
| 117108 | Dreadstone Huntsman's Axe                       |      23714 |        0 |         0 |          0 |         -1 |         0 |          0 |       24347 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       8 |   24576 |
| 117109 | Dreadstone Life Reaver                          |      23856 |        0 |         0 |          0 |         -1 |         0 |          0 |       24427 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |      16 |    8192 |
| 117110 | Dreadstone Warden's Scimitar                    |      23737 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |      32 |    8192 |
| 117114 | Dreadstone Mystic Spear                         |      23777 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     512 |    8192 |
| 117115 | Dreadstone Defiled Dagger                       |      23797 |        0 |         0 |          0 |         -1 |         0 |          0 |       24415 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    1024 |    8192 |
| 117116 | Dreadstone Evoker's Staff                       |      23757 |        0 |         0 |          0 |         -1 |         0 |          0 |       24363 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    2048 |    8192 |
| 117117 | Dreadstone Summoner's Orb                       |      23737 |        0 |         0 |          0 |         -1 |         0 |          0 |       38781 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    4096 |    8192 |
| 117118 | Dreadstone Beguiler's Wand                      |      23717 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    8192 |    8192 |
