+---------+-------------------------------+---------------------+
| section | audit_name                    | audited_at          |
+---------+-------------------------------+---------------------+
| audit   | 22_nektulos_lavastorm_version | 2026-05-24 15:34:07 |
+---------+-------------------------------+---------------------+
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| section    | note                                                                                                                                                |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| audit_note | Read-only: inspect zone rows, zone_points, doors/PoK stone style links, and spawn2 rows for nektulos/lavastorm before any recovery SQL is promoted. |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
+--------------+---------------------------+------------------------------+-------------+----------------+
| section      | COLUMN_NAME               | COLUMN_TYPE                  | IS_NULLABLE | COLUMN_DEFAULT |
| spawn2_target_rows_sample |    1454 |         3024 | nektulos  |       0 |   854.000000 | -1370.000000 |   -8.375000 | 494.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1455 |         3012 | nektulos  |       0 |  -619.750000 |  1398.125000 |   -3.000000 | 102.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1456 |         3015 | nektulos  |       0 |  -335.875000 |  2623.750000 |   68.375000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1457 |         3012 | nektulos  |       0 |  -772.625000 |  2140.875000 |   14.875000 | 138.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1458 |         3024 | nektulos  |       0 |  1019.250000 | -1813.250000 |   17.250000 | 474.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1459 |        46919 | nektulos  |       0 |   882.000000 | -2158.750000 |    7.875000 | 436.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1460 |        46919 | nektulos  |       0 |   230.000000 | -2036.250000 |   -5.750000 | 132.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1461 |        46919 | nektulos  |       0 |   153.875000 | -2015.000000 |  -23.375000 | 272.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1462 |        46919 | nektulos  |       0 |   427.500000 | -2008.875000 |  -17.375000 | 144.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1463 |        46923 | nektulos  |       0 |  -247.000000 |  1934.875000 |  -13.750000 |  96.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1464 |        46923 | nektulos  |       0 |  -240.250000 |  1923.875000 |  -10.625000 | 378.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1465 |         3012 | nektulos  |       0 |   -59.875000 |  1497.000000 |   -7.375000 | 392.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1466 |        46874 | nektulos  |       0 |  -764.250000 |  2238.625000 |   -7.250000 | 322.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1467 |        46874 | nektulos  |       0 |  -290.625000 |  1124.875000 |   -6.750000 | 346.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1468 |        46927 | nektulos  |       0 |   137.875000 |  1127.875000 |    7.500000 |  94.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1469 |        46919 | nektulos  |       0 |  1043.500000 | -1952.375000 |    8.250000 | 312.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1470 |        46910 | nektulos  |       0 |   741.000000 |  2237.000000 |  -40.000000 |  12.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1471 |         3024 | nektulos  |       0 |  1155.875000 | -2009.000000 |    3.125000 | 428.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1472 |        46891 | nektulos  |       0 |   901.875000 | -1016.000000 |   -6.500000 | 148.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1473 |         3024 | nektulos  |       0 |   365.500000 | -1951.500000 |    1.000000 | 424.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1474 |        46919 | nektulos  |       0 |   440.625000 | -1771.750000 |   31.125000 | 416.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1475 |        46919 | nektulos  |       0 |  1120.750000 | -2092.750000 |    3.250000 | 334.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1476 |        46971 | nektulos  |       0 |  1265.875000 | -1736.000000 |    0.500000 | 416.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1477 |         3013 | nektulos  |       0 |  1113.000000 | -1040.000000 |   12.875000 | 470.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1478 |         3012 | nektulos  |       0 |  -339.625000 |  2089.500000 |   -2.625000 | 190.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1479 |        47032 | nektulos  |       0 |   964.250000 |  2226.875000 |  -41.500000 | 432.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1480 |         3013 | nektulos  |       0 |  1020.875000 |  1967.750000 |  -29.875000 | 352.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1481 |        46891 | nektulos  |       0 |  1134.500000 | -1764.000000 |    0.125000 | 392.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1482 |        47027 | nektulos  |       0 |  1068.125000 | -1303.250000 |    5.250000 |  72.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1483 |        46942 | nektulos  |       0 |    12.125000 | -1026.250000 |  -50.875000 | 256.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1484 |         3012 | nektulos  |       0 |  -355.875000 |  1244.000000 |   -8.500000 |  28.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1485 |        46919 | nektulos  |       0 |  1185.750000 | -1390.375000 |    4.375000 | 344.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1486 |        46891 | nektulos  |       0 |  1131.125000 | -1371.125000 |    9.875000 | 214.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1487 |        46891 | nektulos  |       0 |   228.250000 | -1994.375000 |   -2.625000 | 400.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1488 |         3012 | nektulos  |       0 |  -359.000000 |  1563.875000 |   14.750000 | 404.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1489 |         3012 | nektulos  |       0 |  -784.875000 |  2018.875000 |   42.250000 | 408.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1490 |        46942 | nektulos  |       0 |   354.625000 |  -850.250000 |  -50.875000 | 304.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1491 |         3013 | nektulos  |       0 |  1233.125000 |  -988.500000 |    1.875000 | 128.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1492 |         3012 | nektulos  |       0 |   -34.875000 |  1927.250000 |   19.750000 | 224.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1493 |         3012 | nektulos  |       0 |  -253.125000 |  2071.625000 |  -18.125000 | 424.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1494 |         3012 | nektulos  |       0 |  -631.375000 |  2245.375000 |  -15.875000 | 200.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1495 |        46874 | nektulos  |       0 |  -737.250000 |  1430.000000 |    0.000000 | 248.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1496 |         3012 | nektulos  |       0 |  -226.375000 |  1922.250000 |  -14.625000 | 230.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1497 |         3015 | nektulos  |       0 |  -365.875000 |  2315.000000 |    2.750000 |  12.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1498 |        46873 | nektulos  |       0 |  -392.000000 |   881.000000 |    3.125000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1499 |         3011 | nektulos  |       0 |  1048.875000 |  -268.500000 |   -4.875000 | 408.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1500 |         3011 | nektulos  |       0 |   370.500000 |  2076.750000 |    1.000000 | 272.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1501 |         3011 | nektulos  |       0 |   588.125000 |  1789.000000 |   47.000000 | 504.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1502 |        46880 | nektulos  |       0 |   789.000000 |   347.875000 |  -73.375000 | 172.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1503 |        46971 | nektulos  |       0 |   864.875000 |   112.500000 |    6.500000 | 294.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1504 |        46880 | nektulos  |       0 |   212.500000 |  -205.500000 |    3.500000 | 118.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1505 |        46964 | nektulos  |       0 |  -180.250000 |  -261.000000 |  -35.875000 | 322.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1506 |        46878 | nektulos  |       0 |  -302.875000 |   473.875000 |    3.625000 | 402.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1507 |        46882 | nektulos  |       0 |   753.250000 |    47.000000 |  -10.750000 |  20.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1508 |        46878 | nektulos  |       0 |  -543.375000 |  -115.500000 |   -5.250000 | 302.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1509 |        46874 | nektulos  |       0 |   723.000000 |  2144.875000 |  -28.875000 | 248.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1510 |         3011 | nektulos  |       0 |   892.000000 |  2337.000000 |  -42.875000 | 356.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1511 |         3024 | nektulos  |       0 |  -715.125000 | -2158.750000 |   -4.000000 | 382.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1512 |        46971 | nektulos  |       0 |   596.250000 | -1869.875000 |  100.250000 | 120.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1513 |        46873 | nektulos  |       0 |   783.000000 |     0.000000 |   -6.250000 | 506.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1514 |        46878 | nektulos  |       0 |   585.875000 |  1336.125000 |   -6.625000 | 190.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1515 |         3024 | nektulos  |       0 |   451.125000 | -1356.625000 |   50.750000 | 342.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1516 |         3011 | nektulos  |       0 |   222.625000 |  1601.250000 |  -11.375000 |  26.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1517 |         3013 | nektulos  |       0 |  -191.250000 |   685.875000 |  -27.750000 | 232.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1518 |        46977 | nektulos  |       0 |  1182.875000 | -2189.875000 |   11.875000 | 472.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1519 |        46872 | nektulos  |       0 |   526.500000 |  2178.000000 |  -37.250000 | 354.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1520 |        46979 | nektulos  |       0 |  -145.000000 |  -160.750000 |   -9.500000 | 306.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1521 |        47032 | nektulos  |       0 |   483.375000 |  1479.000000 |  -10.750000 | 486.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1522 |        46981 | nektulos  |       0 |   361.500000 | -1842.000000 |   33.500000 |  48.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1523 |        46982 | nektulos  |       0 |   477.500000 |  -243.250000 |  -28.375000 | 200.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1524 |        46874 | nektulos  |       0 |   218.500000 |  2382.250000 |   -4.875000 | 386.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1525 |        46984 | nektulos  |       0 |    39.500000 |  -378.375000 |   -5.500000 | 140.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1526 |        46873 | nektulos  |       0 |   847.500000 | -1510.500000 |  -16.000000 | 208.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1527 |        46919 | nektulos  |       0 |  -327.750000 | -1921.625000 |   -6.750000 | 178.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1528 |        46919 | nektulos  |       0 |   440.000000 | -1440.875000 |   46.375000 |  80.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1529 |         3011 | nektulos  |       0 |  -562.250000 |  -446.500000 |  -23.500000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1530 |        46919 | nektulos  |       0 |    73.000000 | -1690.000000 |   -2.000000 | 270.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1531 |        46878 | nektulos  |       0 |   828.250000 | -1654.125000 |   29.875000 | 344.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1532 |        46873 | nektulos  |       0 |   808.875000 |   175.625000 |   -6.000000 | 320.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1533 |         3012 | nektulos  |       0 |  1192.500000 |  2098.375000 |  -20.250000 |   8.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1534 |         3012 | nektulos  |       0 |  -499.875000 |  1403.125000 |   -5.250000 | 264.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1535 |        46919 | nektulos  |       0 |   -84.875000 | -2012.000000 |  -44.625000 | 388.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1536 |        46971 | nektulos  |       0 |   463.000000 | -1736.500000 |   24.250000 | 264.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1537 |         3011 | nektulos  |       0 |  -387.625000 |  -313.125000 |   -7.750000 | 176.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1538 |        46874 | nektulos  |       0 |  -339.750000 |  1166.875000 |   -6.750000 | 366.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1539 |        46880 | nektulos  |       0 |  -203.500000 |  1411.000000 |   -6.750000 |   8.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1540 |         3012 | nektulos  |       0 |  -623.875000 |   375.500000 |   -3.125000 | 488.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1541 |        46874 | nektulos  |       0 |  -163.000000 |  -118.875000 |   -6.750000 | 248.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1542 |        46971 | nektulos  |       0 |   920.375000 |   333.000000 |   61.625000 | 332.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1543 |        46882 | nektulos  |       0 |   429.000000 |    65.000000 |  -34.500000 | 228.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1544 |        46882 | nektulos  |       0 |   776.250000 |   244.750000 |  -52.875000 |  32.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1545 |        46872 | nektulos  |       0 |   159.000000 |   701.250000 |   -4.000000 | 112.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1546 |        46882 | nektulos  |       0 |   730.125000 |  -264.875000 |  -36.375000 | 328.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1547 |         3024 | nektulos  |       0 |   938.125000 | -1902.000000 |   14.375000 | 502.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1548 |         3024 | nektulos  |       0 |   121.375000 | -1621.250000 |    8.125000 |  96.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1549 |        46878 | nektulos  |       0 |   386.875000 |   357.125000 |    3.125000 | 482.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1550 |        46878 | nektulos  |       0 |   941.875000 |  1427.875000 |   18.000000 | 258.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1551 |        46878 | nektulos  |       0 |   496.875000 |  1835.875000 |   42.750000 | 314.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1552 |        46942 | nektulos  |       0 |   164.000000 |  -939.750000 |  -50.875000 | 306.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1553 |        47032 | nektulos  |       0 |   747.875000 |   432.875000 |  -49.875000 |  60.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1554 |        46874 | nektulos  |       0 |   650.750000 |  2153.000000 |  -45.000000 | 200.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1555 |        46874 | nektulos  |       0 |   454.375000 |  2418.625000 |  -11.875000 | 254.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1556 |        46942 | nektulos  |       0 |   904.375000 |  -676.375000 |  -46.625000 | 288.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1557 |         3024 | nektulos  |       0 |  1036.000000 | -1675.000000 |   61.625000 | 496.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1558 |        46891 | nektulos  |       0 |   744.000000 | -2005.125000 |    2.625000 | 144.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1559 |         3013 | nektulos  |       0 |   841.875000 |  1855.625000 |  -17.000000 |  16.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1560 |        46910 | nektulos  |       0 |   863.750000 |  2514.375000 |   16.375000 | 264.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1561 |        46873 | nektulos  |       0 |  1252.750000 | -1140.000000 |    3.375000 |  82.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1562 |        46882 | nektulos  |       0 |  1184.000000 | -1208.625000 |   -4.250000 |  44.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1563 |        47027 | nektulos  |       0 |   850.250000 | -1826.000000 |   67.750000 |  88.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1564 |         3013 | nektulos  |       0 |  1268.875000 |  2460.875000 |   29.375000 |  86.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1565 |        46942 | nektulos  |       0 |  -573.250000 | -1229.125000 |  -48.625000 | 272.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1566 |        46942 | nektulos  |       0 |   282.500000 |  -937.750000 |  -43.000000 | 270.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1567 |        46919 | nektulos  |       0 |  1095.250000 | -1489.750000 |   38.875000 | 456.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1568 |        47027 | nektulos  |       0 |  -301.125000 | -1024.125000 | -148.125000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1569 |        46971 | nektulos  |       0 |   593.125000 |   812.375000 |   15.125000 | 304.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1570 |        46873 | nektulos  |       0 |   690.500000 |   -89.500000 |  -26.750000 | 176.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |    1571 |         3011 | nektulos  |       0 |  -747.875000 |  1290.000000 |    2.750000 | 318.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |            -1 |            -1 | NULL          | NULL                   |
